mnist_id,magnitude_0_lb,magnitude_0_ub,magnitude_1_lb,magnitude_1_ub,magnitude_2_lb,magnitude_2_ub,parity_0_lb,parity_0_ub,parity_1_lb,parity_1_ub,magnitude_prediction_idx,magnitude_label_idx,parity_prediction_idx,parity_label_idx,magnitude_correct,parity_correct,magnitude_safe,parity_safe,safe
7876,0.9999999994364245,0.9999999997164943,2.8343444042713704e-10,5.634372433234841e-10,7.112908873717939e-14,1.3824150647118005e-13,5.649926031285478e-10,1.0645402399263542e-09,0.9999999989354599,0.9999999994350075,0,0,1,1,tensor(True),tensor(True),True,True,True
4089,0.9999999998255213,0.9999999999428277,5.700394102498935e-11,1.7405032124656877e-10,1.683199088355906e-13,4.2807904860280237e-13,4.124607940139514e-13,1.0615001392181274e-12,0.9999999999989385,0.9999999999995874,0,0,1,1,tensor(True),tensor(True),True,True,True
28876,6.127714071638812e-05,0.0001230662169543343,0.9998764649000651,0.9999384718167674,2.510294334278273e-07,4.689173097295757e-07,0.9999999995726948,0.9999999997686304,2.313695202075155e-10,4.2730532055377367e-10,1,1,0,0,tensor(True),tensor(True),True,True,True
20234,2.3498572134876815e-15,5.3989558322309496e-15,0.9999999999999626,0.9999999999999827,1.483724435830356e-14,3.2004344283814404e-14,0.9999999999994071,0.9999999999996962,3.036562949604374e-13,5.929075697045498e-13,1,1,0,0,tensor(True),tensor(True),True,True,True
51596,4.0623531462673067e-16,7.488896381075351e-16,0.9999999967888256,0.9999999983952457,1.6047538775488901e-09,3.211173795252343e-09,1.0,1.0,3.109154541403306e-21,5.7151702652662195e-21,1,1,0,0,tensor(True),tensor(True),True,True,True
48061,0.9999999999999987,0.9999999999999991,7.757689747447965e-16,1.4351809590615869e-15,5.0205055691282537e-17,8.059780810375753e-17,2.540902040053762e-21,4.5146874441138325e-21,1.0,1.0,0,0,1,1,tensor(True),tensor(True),True,True,True
43479,0.999999999995695,0.9999999999982334,9.161822058290694e-13,2.4046789803501566e-12,8.504516380439212e-13,1.9001274420675734e-12,0.9999999999919771,0.9999999999960241,3.975895566946936e-12,8.022872308739844e-12,0,0,0,0,tensor(True),tensor(True),True,True,True
14138,5.173090300374942e-17,1.1740906870095269e-16,9.529572570751505e-19,2.6595370159226054e-18,1.0,1.0,6.96435730004913e-17,1.6093421343767263e-16,1.0,1.0,2,2,1,1,tensor(True),tensor(True),True,True,True
39502,1.6316794052134925e-09,2.986703818422423e-09,0.9998735396564982,0.9999276229894379,7.2375378809678e-05,0.00012645735697587422,1.6120265971199292e-08,2.388509514497698e-08,0.9999999761149048,0.999999983879734,1,1,1,1,tensor(True),tensor(True),True,True,True
12514,0.9996807992327058,0.9998248888947899,5.0863843695247566e-20,1.1007868364513467e-19,0.00017511110520994003,0.00031920076729426557,0.9999999999990108,0.9999999999994633,5.366454466937701e-13,9.8915431790789e-13,0,0,0,0,tensor(True),tensor(True),True,True,True
39786,7.495734048691814e-17,1.5394413817469283e-16,1.0,1.0,5.917909503182507e-19,1.2863327677964532e-18,1.0942539964238504e-12,1.8703399376122892e-12,0.9999999999981296,0.9999999999989058,1,1,1,1,tensor(True),tensor(True),True,True,True
7932,0.9999999999999609,0.9999999999999809,6.012087237602873e-22,1.2545561836730078e-21,1.895264728767746e-14,3.8933657715000176e-14,0.9999999998972589,0.9999999999541376,4.586247398685817e-11,1.0274116524877633e-10,0,0,0,0,tensor(True),tensor(True),True,True,True
18419,3.753070185695749e-13,7.310925656183007e-13,0.1355594828590929,0.2407542954806315,0.7592457045187385,0.8644405171404872,0.9999999996567422,0.9999999998193925,1.806076013269372e-10,3.4325789319011765e-10,2,2,0,0,tensor(True),tensor(True),True,True,True
20730,5.364796854651725e-25,1.656365705953571e-24,0.9999999999972955,0.9999999999990163,9.836687956465033e-13,2.7044381728231012e-12,0.9999999999994912,0.9999999999997784,2.2159335890737117e-13,5.087633974990435e-13,1,1,0,0,tensor(True),tensor(True),True,True,True
38270,1.8107064808051065e-27,4.851981936914306e-27,1.0,1.0,1.212183639301452e-19,3.5013276693629476e-19,1.0,1.0,4.113851455280141e-22,1.0350091028835397e-21,1,1,0,0,tensor(True),tensor(True),True,True,True
38716,1.0922838632697956e-14,4.104781239240313e-14,0.9999999999999588,0.9999999999999891,2.5080364710450242e-26,9.659313134194069e-26,1.0,1.0,4.030709304656984e-20,1.117364761070688e-19,1,1,0,0,tensor(True),tensor(True),True,True,True
35255,1.2738592360312335e-10,2.603702712438508e-10,8.739263393854256e-11,2.114118807097633e-10,0.9999999995282178,0.9999999997852216,3.048117745925752e-11,6.407904205724588e-11,0.9999999999359209,0.9999999999695188,2,2,1,1,tensor(True),tensor(True),True,True,True
47791,0.9999999999993969,0.9999999999995519,1.1367645414367643e-17,1.6081046034338633e-17,4.479481782701186e-13,6.032054234507802e-13,0.9999999750469435,0.9999999822090294,1.77909704531616e-08,2.49530564220145e-08,0,0,0,0,tensor(True),tensor(True),True,True,True
36754,4.469125802086341e-18,6.7260605444607984e-18,5.355992017941493e-18,8.838099035607386e-18,1.0,1.0,0.9999999999999978,0.9999999999999987,1.4416087974183915e-15,2.1954329705125743e-15,2,2,0,0,tensor(True),tensor(True),True,True,True
39201,5.205876860812352e-17,1.1528793229320657e-16,3.934096381499324e-16,8.634739679241127e-16,0.999999999999999,0.9999999999999996,0.9999999999999045,0.9999999999999538,4.604939594967322e-14,9.561380786697916e-14,2,2,0,0,tensor(True),tensor(True),True,True,True
29611,0.9993568936012137,0.9997688258370047,0.00023116134195079802,0.0006430747536112222,1.281700155378691e-08,3.16616016713873e-08,0.9838925414113178,0.9922820698989455,0.0077179301010546425,0.016107458588682337,0,0,0,0,tensor(True),tensor(True),True,True,True
23920,1.4030433347023317e-17,3.518459076728778e-17,0.9999999999979672,0.999999999999075,9.250210895114529e-13,2.0330138518921836e-12,4.286520715444871e-14,8.147717388950858e-14,0.9999999999999186,0.9999999999999571,1,1,1,1,tensor(True),tensor(True),True,True,True
22834,6.092612327633696e-14,1.6242525700235715e-13,0.9999999928501104,0.9999999973487133,2.651225696576681e-09,7.1497268582807026e-09,0.9999999999999997,0.9999999999999998,1.6671887765040933e-16,3.7667598245260763e-16,1,1,0,0,tensor(True),tensor(True),True,True,True
54280,5.0043657237862636e-21,1.0672359686576238e-20,4.382859948172855e-24,1.0824662314838745e-23,1.0,1.0,0.9999999999999433,0.999999999999972,2.8108553274442236e-14,5.6663167859778276e-14,2,2,0,0,tensor(True),tensor(True),True,True,True
44118,1.2417097754243877e-13,2.0113808964922962e-13,9.818203507937218e-18,1.7202310534342996e-17,0.9999999999997989,0.9999999999998757,0.9999999999999997,0.9999999999999998,1.827281588236138e-16,2.976857341450067e-16,2,2,0,0,tensor(True),tensor(True),True,True,True
53192,1.1042512595656125e-23,3.6471243405621974e-23,1.0,1.0,2.3629213670396603e-20,6.993191414095547e-20,0.9999999999999997,1.0,7.757208072071048e-17,2.1249512054893652e-16,1,1,0,0,tensor(True),tensor(True),True,True,True
6560,1.8451146043504933e-35,4.979686954449439e-35,1.0,1.0,1.4368960778811215e-26,4.648876413383613e-26,0.9999999999999983,0.9999999999999991,7.500991159637886e-16,1.7415639366420948e-15,1,1,0,0,tensor(True),tensor(True),True,True,True
29171,0.9999999999999997,0.9999999999999998,6.73106235487199e-24,1.979303981954834e-23,1.810379939280864e-16,4.493311825692244e-16,1.0,1.0,7.801989179122156e-22,1.8266216804444106e-21,0,0,0,0,tensor(True),tensor(True),True,True,True
36202,3.055186044332155e-08,5.327931957771067e-08,0.9999999467202204,0.9999999694479103,2.2914772891667505e-13,4.599450054233237e-13,0.9999999987672912,0.9999999992557627,7.442373304233043e-10,1.2327088690557794e-09,1,1,0,0,tensor(True),tensor(True),True,True,True
10584,3.5945291872264746e-12,7.32076666165381e-12,3.6168860157292276e-17,8.678867489050668e-17,0.9999999999926792,0.9999999999964055,1.0,1.0,1.089679006581795e-17,2.1029569822389866e-17,2,2,0,0,tensor(True),tensor(True),True,True,True
50492,0.9999999999998662,0.9999999999999187,1.8459045779141034e-14,3.2744901407531087e-14,6.285026615008174e-14,1.0105503649576834e-13,0.9999999999878426,0.999999999992117,7.882861351890969e-12,1.2157490639581098e-11,0,0,0,0,tensor(True),tensor(True),True,True,True
16708,8.028530044391326e-17,1.8794711444417278e-16,0.9999999999999997,1.0,2.8094370671892426e-18,6.67100720298546e-18,1.3822173705868724e-14,2.4585384009856966e-14,0.9999999999999754,0.9999999999999862,1,1,1,1,tensor(True),tensor(True),True,True,True
49962,0.9999999584706089,0.9999999845824197,1.5392591238036213e-08,4.146190321025331e-08,2.498896258940181e-11,6.748802412018231e-11,0.9999999999980721,0.9999999999992064,7.934899869427512e-13,1.9277787403138844e-12,0,0,0,0,tensor(True),tensor(True),True,True,True
5938,0.9999999999985347,0.9999999999989777,1.1371432387014679e-22,1.7385768608705395e-22,1.0223809838071918e-12,1.4653185377210158e-12,1.0,1.0,1.2749628638338837e-17,1.8369309038175808e-17,0,0,0,0,tensor(True),tensor(True),True,True,True
37715,2.706378142957418e-17,6.480297033480049e-17,2.2870886903412104e-19,5.66944496145669e-19,1.0,1.0,0.9999999999999694,0.9999999999999856,1.4405855547108505e-14,3.076071327229313e-14,2,2,0,0,tensor(True),tensor(True),True,True,True
28206,2.3370741176322977e-17,4.0973942439928725e-17,1.9478801986486178e-18,3.602207294218216e-18,1.0,1.0,1.0,1.0,2.6427783206740255e-18,4.433831671699074e-18,2,2,0,0,tensor(True),tensor(True),True,True,True
1754,0.9999999983512066,0.9999999989945749,5.09545506753146e-17,8.332450954005186e-17,1.0054249461858228e-09,1.6487933767711902e-09,1.0,1.0,5.717401442925704e-17,9.146181677879953e-17,0,0,0,0,tensor(True),tensor(True),True,True,True
898,1.7277385056649541e-12,3.0455648089977126e-12,1.7817120325953455e-11,3.3517958555265473e-11,0.9999999999634364,0.9999999999804552,4.266947323308423e-11,7.018884977740223e-11,0.9999999999298111,0.9999999999573306,2,2,1,1,tensor(True),tensor(True),True,True,True
11450,4.4361074488765496e-14,1.346220137614069e-13,1.4463367254971317e-12,4.541873828531965e-12,0.9999999999953235,0.9999999999985092,0.9999999999999751,0.9999999999999905,9.50024518791034e-15,2.4985339405024002e-14,2,2,0,0,tensor(True),tensor(True),True,True,True
49182,2.7457445440977185e-10,5.267675048503363e-10,5.294171097161577e-12,1.1889663847986733e-11,0.9999999994613428,0.9999999997201314,2.4043713067969267e-08,4.617312383195726e-08,0.9999999538268762,0.9999999759562869,2,2,1,1,tensor(True),tensor(True),True,True,True
43223,1.8883635065399959e-13,3.2578152406399826e-13,1.292957449822246e-16,2.682806208367294e-16,0.999999999999674,0.999999999999811,2.2370391364023494e-11,4.1654060764747764e-11,0.9999999999583459,0.9999999999776295,2,2,1,1,tensor(True),tensor(True),True,True,True
12053,0.9999999999999827,0.9999999999999891,5.295830504872544e-17,9.637824570584917e-17,1.0826429812664353e-14,1.7362523952417177e-14,0.9999999999999976,0.9999999999999982,1.6303871474649844e-15,2.497151805210846e-15,0,0,0,0,tensor(True),tensor(True),True,True,True
31410,1.0,1.0,6.3032068126813e-27,1.382039309366952e-26,4.700006029984378e-22,1.0144307811803628e-21,1.0,1.0,6.939419685167906e-33,1.4376173586478274e-32,0,0,0,0,tensor(True),tensor(True),True,True,True
24571,3.0467128702627116e-15,7.214991052437086e-15,3.566071110140931e-24,1.0261607113805312e-23,0.9999999999999928,0.9999999999999969,6.068966983008642e-16,1.5166177045734032e-15,0.9999999999999986,0.9999999999999996,2,2,1,1,tensor(True),tensor(True),True,True,True
35319,3.8662975771049e-17,1.2404338381612577e-16,1.0,1.0,2.113096391378741e-21,6.965286738866819e-21,1.0,1.0,2.3246896841802056e-30,5.603713129211133e-30,1,1,0,0,tensor(True),tensor(True),True,True,True
6508,2.683433008525777e-26,5.0315369522666394e-26,1.833613939637037e-24,3.637462048145675e-24,1.0,1.0,1.0,1.0,5.882982336064541e-18,1.0231342268823657e-17,2,2,0,0,tensor(True),tensor(True),True,True,True
55301,1.3012688661976395e-13,2.8101180462447843e-13,0.9999999999997062,0.9999999999998639,5.96766804843256e-15,1.2783331273815239e-14,1.8795439468466023e-11,3.3150734521912283e-11,0.9999999999668493,0.9999999999812046,1,1,1,1,tensor(True),tensor(True),True,True,True
57038,1.0397877498370606e-25,2.779862698263352e-25,3.395080480661761e-20,9.531870879398098e-20,1.0,1.0,1.0,1.0,1.436924204561799e-23,3.407304205611188e-23,2,2,0,0,tensor(True),tensor(True),True,True,True
47930,4.661884182340243e-12,8.52865902145848e-12,0.9999999841612696,0.9999999918599468,8.135391276204142e-09,1.5830201952440928e-08,8.386976182424442e-11,1.3602366065881286e-10,0.9999999998639765,0.9999999999161302,1,1,1,1,tensor(True),tensor(True),True,True,True
32467,0.0039268874218224515,0.006614067014169624,0.00010691206729666162,0.00022479699982683694,0.9931618789793565,0.9959659067680195,0.9999999997428972,0.9999999998494937,1.505063721340421e-10,2.571027489993713e-10,2,2,0,0,tensor(True),tensor(True),True,True,True
54503,5.858781861175859e-16,1.226831017593813e-15,0.9999999999999974,0.9999999999999989,5.453639249255303e-16,1.183417789194783e-15,1.0,1.0,1.3344240534252573e-23,2.5536340939850167e-23,1,1,0,0,tensor(True),tensor(True),True,True,True
11281,0.9999999999975828,0.9999999999983125,3.3264377990837563e-18,5.374603705726805e-18,1.6875091494645008e-12,2.4172250119679707e-12,0.9999999999999774,0.9999999999999845,1.5430790247817514e-14,2.2654144308070674e-14,0,0,0,0,tensor(True),tensor(True),True,True,True
51508,0.9999380910944781,0.999974151115519,2.5848880271820805e-05,6.190889543665667e-05,4.209058979550338e-12,1.0085769911020351e-11,0.7843691969712936,0.8972328753655825,0.10276712463441746,0.21563080302870632,0,1,0,0,tensor(False),tensor(True),False,True,False
2598,6.923117943953216e-11,1.1502373061748706e-10,2.653582747958641e-20,4.985391674156816e-20,0.9999999998849762,0.9999999999307687,0.9999999999999931,0.9999999999999956,4.296217438514621e-15,6.999470149661027e-15,2,2,0,0,tensor(True),tensor(True),True,True,True
32606,0.9999999968328599,0.9999999985061323,3.3759700313011746e-13,9.685881554911153e-13,1.4935300887403742e-09,3.1661713111260793e-09,0.9999999984511901,0.9999999992861213,7.138788429490033e-10,1.5488096945042036e-09,0,0,0,0,tensor(True),tensor(True),True,True,True
21109,0.9999999999983356,0.999999999999186,8.053832930815407e-13,1.6480184003280322e-12,8.820216618735429e-15,1.64228511748141e-14,6.644383085914418e-20,1.4489581024962702e-19,1.0,1.0,0,0,1,1,tensor(True),tensor(True),True,True,True
55591,7.253014685768147e-12,1.413255558471205e-11,0.9999999999583341,0.999999999979418,1.3329056334374806e-11,2.7533474180022005e-11,1.967033084669406e-05,3.286393161293962e-05,0.9999671360683872,0.9999803296691533,1,1,1,1,tensor(True),tensor(True),True,True,True
37210,0.9999999201961615,0.9999999409119876,1.1649749241898542e-09,1.6434680351906787e-09,5.7923037460758326e-08,7.816037059263528e-08,0.9999999775783815,0.9999999832538767,1.6746123422912962e-08,2.242161846515582e-08,0,0,0,0,tensor(True),tensor(True),True,True,True
9234,2.337891353463681e-21,4.807768322848005e-21,2.235835932753541e-19,4.9672374699180035e-19,1.0,1.0,1.0,1.0,1.016944821148979e-21,2.0176412285461467e-21,2,2,0,0,tensor(True),tensor(True),True,True,True
45536,7.514844644739979e-17,1.3783467955405127e-16,0.9999999944445515,0.999999996877174,3.1228259386279706e-09,5.555448465069114e-09,7.661401334124803e-14,1.1221349141430126e-13,0.9999999999998879,0.9999999999999234,1,1,1,1,tensor(True),tensor(True),True,True,True
21509,3.4911511526897106e-12,5.527929712342432e-12,1.262648448229605e-07,2.2525201350988493e-07,0.9999997747424586,0.9999998737316642,2.7578621488851922e-09,4.692101794045031e-09,0.9999999953078981,0.9999999972421378,2,2,1,1,tensor(True),tensor(True),True,True,True
18345,8.744945920143314e-18,1.7408057735640367e-17,0.9999999306994013,0.999999963607848,3.639215206712746e-08,6.930059860326222e-08,0.9999999999998167,0.9999999999998959,1.0416930074308952e-13,1.834677813675851e-13,1,1,0,0,tensor(True),tensor(True),True,True,True
35061,2.1688932725483416e-13,4.525997917029588e-13,2.2299628576881094e-12,4.830539774198404e-12,0.9999999999947169,0.9999999999975531,1.0,1.0,4.93316205379545e-19,9.091783681529455e-19,2,2,0,0,tensor(True),tensor(True),True,True,True
33422,0.00015314855199967972,0.0002582534473270738,0.006867038463446209,0.013226643265198542,0.9865168799839555,0.9929790571471787,0.6517510173405071,0.7518360518249013,0.24816394817509882,0.3482489826594929,2,2,0,1,tensor(True),tensor(False),True,False,False
50245,9.407670030296168e-14,1.4107981152245574e-13,7.79945855775712e-15,1.2849377761047943e-14,0.9999999999998461,0.9999999999998981,3.905413942174299e-12,5.783755748606456e-12,0.9999999999942162,0.9999999999960947,2,2,1,1,tensor(True),tensor(True),True,True,True
17163,1.0781683037399444e-09,2.6241736099048753e-09,1.8677895127352282e-20,5.140217649236049e-20,0.9999999973758263,0.9999999989218318,1.2009971603709023e-10,2.7408202782513713e-10,0.999999999725918,0.9999999998799003,2,2,1,1,tensor(True),tensor(True),True,True,True
37262,1.390989353952517e-26,2.705677874547351e-26,1.0,1.0,3.914190462358534e-17,8.720957852392904e-17,1.0,1.0,5.159233928336544e-19,9.421582904866336e-19,1,1,0,0,tensor(True),tensor(True),True,True,True
3243,1.120456712242675e-16,2.7412651422220165e-16,2.8958262448075286e-14,6.863743391945351e-14,0.999999999999931,0.9999999999999709,1.0,1.0,2.4064853575078992e-20,5.356079538647881e-20,2,2,0,0,tensor(True),tensor(True),True,True,True
7428,0.9999999959584502,0.9999999988992581,1.0117715945432926e-09,3.752505707358013e-09,8.897039135070292e-11,2.8904413156928705e-10,0.9986235558144861,0.9995613746368986,0.00043862536310135963,0.0013764441855138618,0,0,0,0,tensor(True),tensor(True),True,True,True
26113,2.7613833006095222e-25,5.482660626843885e-25,1.0,1.0,5.546727881575891e-20,9.758578338304896e-20,1.5019126606177044e-19,2.369602558672396e-19,1.0,1.0,1,1,1,1,tensor(True),tensor(True),True,True,True
41227,5.963241105092924e-12,9.002522577476003e-12,5.1330658961835956e-12,9.193838826133791e-12,0.9999999999818036,0.9999999999889035,9.047193378737147e-09,1.4850435750570149e-08,0.9999999851495642,0.9999999909528067,2,2,1,1,tensor(True),tensor(True),True,True,True
6215,4.8846906103543e-17,8.241505690631935e-17,1.0,1.0,5.188391550417328e-18,9.267501582243602e-18,1.0,1.0,1.4852209798066777e-24,2.3979252956801514e-24,1,1,0,0,tensor(True),tensor(True),True,True,True
22233,5.6147398047048976e-21,1.0476509359376756e-20,0.9999999999999964,0.999999999999998,1.9617885224639583e-15,3.589000710746573e-15,1.0,1.0,2.9791440190218283e-18,4.750678796181359e-18,1,1,0,0,tensor(True),tensor(True),True,True,True
6209,0.9999999999999517,0.9999999999999787,2.123952866659525e-14,4.83623351657976e-14,4.423062175231688e-18,9.067522378242106e-18,2.3449357964315378e-15,5.536147722354118e-15,0.9999999999999943,0.9999999999999978,0,0,1,1,tensor(True),tensor(True),True,True,True
36908,0.9997488692388743,0.9998836512533626,0.00011634632536218617,0.00025112627197628097,2.4210352872487994e-09,4.4898137562461154e-09,6.093345024385028e-05,0.00010765817114549513,0.9998923418288546,0.9999390665497563,0,0,1,1,tensor(True),tensor(True),True,True,True
59794,3.490401589318934e-11,4.803396166855425e-11,1.791585969158459e-09,2.6140875041171294e-09,0.9999999973378786,0.9999999981735099,5.989064548745142e-07,8.139911799814824e-07,0.9999991860088201,0.9999994010935452,2,2,1,1,tensor(True),tensor(True),True,True,True
9335,4.027174711584904e-29,9.233805928411624e-29,1.0,1.0,2.1745431214816528e-29,4.9833533835430396e-29,7.206294044497731e-20,1.2762873277419826e-19,1.0,1.0,1,1,1,1,tensor(True),tensor(True),True,True,True
46454,1.865353879130307e-21,4.49473086331844e-21,1.0,1.0,8.177784477075932e-21,2.2892607295136718e-20,8.366037245252789e-19,1.5863760353510156e-18,1.0,1.0,1,1,1,1,tensor(True),tensor(True),True,True,True
16013,6.45680661701296e-05,0.0001664595350744544,0.9996732439234931,0.9998742311303345,6.11972835413684e-05,0.0001603129844560148,5.12436522021439e-09,9.836522464870262e-09,0.9999999901634774,0.9999999948756346,1,1,1,1,tensor(True),tensor(True),True,True,True
10078,1.0,1.0,1.5310217135625452e-26,4.4101578447614896e-26,6.841567483129414e-22,1.609280800064558e-21,1.0,1.0,8.56063196468945e-21,1.888972887488703e-20,0,0,0,0,tensor(True),tensor(True),True,True,True
38592,5.107404906353563e-16,1.782234855753463e-15,0.9999931497594698,0.9999976360896111,2.3639103882715693e-06,6.850240528576171e-06,3.495298378984667e-09,7.917124403805966e-09,0.9999999920828757,0.9999999965047017,1,1,1,1,tensor(True),tensor(True),True,True,True
37317,1.7110602389595945e-09,3.1822024232756647e-09,3.179704377895603e-16,7.142300977611356e-16,0.9999999968177969,0.9999999982889394,9.039316126692521e-10,1.7312583803645512e-09,0.9999999982687416,0.9999999990960684,2,2,1,1,tensor(True),tensor(True),True,True,True
50268,2.865546876237772e-22,5.843212328545392e-22,1.9397055933515238e-21,4.226567862391886e-21,1.0,1.0,1.0,1.0,1.3409946517049428e-17,2.5667057012601833e-17,2,2,0,0,tensor(True),tensor(True),True,True,True
41695,2.6306954824356936e-13,5.457252031981605e-13,0.9999999999992164,0.9999999999996236,1.1323772501029002e-13,2.378618404431138e-13,1.0,1.0,8.631348164807025e-18,1.64704349218337e-17,1,1,0,0,tensor(True),tensor(True),True,True,True
26029,0.9999999864576629,0.99999999379378,6.206216850949001e-09,1.3542330595768299e-08,3.006241614090363e-15,6.306464679009782e-15,3.399013337876649e-12,7.24612157100898e-12,0.9999999999927537,0.9999999999966009,0,0,1,1,tensor(True),tensor(True),True,True,True
38333,9.90839958666144e-13,1.3385418897652797e-12,3.49345430417664e-14,5.6119172317101576e-14,0.9999999999986052,0.9999999999989742,4.859128512685054e-11,6.856645270495493e-11,0.9999999999314335,0.9999999999514086,2,2,1,1,tensor(True),tensor(True),True,True,True
9986,0.9999999999999938,0.999999999999998,2.0530965592847773e-15,6.110585721443952e-15,3.705859578329643e-24,9.187847262508156e-24,0.9999999998949723,0.9999999999517479,4.8251947024443905e-11,1.0502754172568601e-10,0,0,0,0,tensor(True),tensor(True),True,True,True
8106,0.9999999999978305,0.9999999999987979,1.6089514107722174e-13,3.234738460451292e-13,1.041257658014186e-12,1.845922739467323e-12,6.4904438776141076e-21,1.3057475620668263e-20,1.0,1.0,0,0,1,1,tensor(True),tensor(True),True,True,True
5257,2.2213106524283473e-16,4.1903047246027054e-16,4.221598875372078e-17,8.988059416412839e-17,0.9999999999999993,0.9999999999999998,0.9999999999999251,0.9999999999999596,4.0268954230739013e-14,7.504113287465145e-14,2,2,0,0,tensor(True),tensor(True),True,True,True
22878,1.0,1.0,4.820146776507347e-18,1.3342622071317667e-17,3.3012966853024915e-22,8.156288545141963e-22,0.9999999999999982,0.9999999999999991,7.909535664592759e-16,1.6932627794088974e-15,0,0,0,0,tensor(True),tensor(True),True,True,True
10422,1.5244580396747914e-20,3.088285838007201e-20,2.9046701639741054e-22,6.133317299473361e-22,1.0,1.0,0.9999999999999997,1.0,8.670332805761861e-17,1.6073721496837916e-16,2,2,0,0,tensor(True),tensor(True),True,True,True
