mnist_id,magnitude_0_lb,magnitude_0_ub,magnitude_1_lb,magnitude_1_ub,magnitude_2_lb,magnitude_2_ub,parity_0_lb,parity_0_ub,parity_1_lb,parity_1_ub,magnitude_prediction_idx,magnitude_label_idx,parity_prediction_idx,parity_label_idx,magnitude_correct,parity_correct,magnitude_safe,parity_safe,safe,epsilon
36135,2.5238178017687603e-07,4.920280407560196e-07,8.84960351425865e-15,2.044726492186044e-14,0.9999995079719388,0.999999747618211,1.6425169525026328e-07,3.2155997295539825e-07,0.9999996784400271,0.9999998357483048,2,2,1,1,True,True,True,True,True,0.01
21281,0.9999999999999815,0.9999999999999889,9.375505259326701e-15,1.5986780340047652e-14,1.6930124406417514e-15,2.5641769198810563e-15,9.301402259155128e-20,1.5385160207782402e-19,1.0,1.0,0,0,1,1,True,True,True,True,True,0.01
49520,1.3687035844871052e-25,3.0005360939840707e-25,1.0,1.0,3.0440823290164876e-18,6.312659644466342e-18,1.1261972360328807e-17,1.9214433231271787e-17,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
1234,5.2440121269726474e-14,1.0513776284908841e-13,0.9999999999998727,0.9999999999999363,1.1285575168787743e-14,2.2115648749073723e-14,1.0370113175196827e-12,1.6093961332543372e-12,0.9999999999983907,0.999999999998963,1,1,1,1,True,True,True,True,True,0.01
36575,2.54164042898362e-12,5.2759173599124685e-12,0.9999999999947169,0.9999999999974545,3.850184115312e-15,7.441473483696557e-15,3.8665251837476857e-10,6.462954245884721e-10,0.9999999993537046,0.9999999996133475,1,1,1,1,True,True,True,True,True,0.01
44203,3.503047059862399e-19,7.006525111868858e-19,6.046710436816318e-20,1.2153350904692623e-19,1.0,1.0,1.0,1.0,1.3494126333547033e-21,2.456093109291465e-21,2,2,0,0,True,True,True,True,True,0.01
12885,0.9999999999233278,0.9999999999635749,3.574806999904502e-11,7.5399727734892e-11,6.771239785414521e-13,1.27251124694344e-12,1.0728819356731884e-19,2.139808831963299e-19,1.0,1.0,0,0,1,1,True,True,True,True,True,0.01
10830,4.667435495588792e-26,1.0825396673178773e-25,1.0,1.0,2.1149984662979814e-23,4.6068375382509163e-23,2.91155188705881e-19,4.963734991193845e-19,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
17491,1.420935757571621e-26,4.096015834537998e-26,1.0,1.0,2.145033496001402e-42,5.970597549709774e-42,1.2980846636187687e-25,2.7210082884869863e-25,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
20141,0.9999999999994551,0.9999999999996929,2.8621961654108334e-13,5.118735909861086e-13,2.0824143721682156e-14,3.3113849036405475e-14,0.9999999999989175,0.999999999999345,6.549817792073955e-13,1.0825056658612193e-12,0,0,0,0,True,True,True,True,True,0.01
11252,6.632353840456098e-13,8.484626516553517e-13,7.625390232780875e-15,1.1132531950638352e-14,0.9999999999991405,0.999999999999329,9.599029306545677e-13,1.3144245707645824e-12,0.9999999999986855,0.9999999999990401,2,2,1,1,True,True,True,True,True,0.01
15348,5.449911572447297e-22,1.180278152827522e-21,1.0,1.0,7.105822684831759e-18,1.6175113700479676e-17,1.0,1.0,3.825764993978628e-21,7.823425592312594e-21,1,1,0,0,True,True,True,True,True,0.01
53692,1.0,1.0,3.441837433061744e-27,1.3387815764477923e-26,1.5021125039890955e-20,4.403783374222025e-20,1.0,1.0,6.397403700372314e-17,1.7039830206572078e-16,0,0,0,0,True,True,True,True,True,0.01
35531,8.63227975938075e-36,2.1367190255791323e-35,1.0,1.0,5.090050540811198e-27,1.1473345165917272e-26,3.632768999761089e-29,6.319596002683097e-29,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
52363,2.0735072955965953e-08,3.6441464971383496e-08,2.716576581060732e-07,5.640902328470466e-07,0.9999993994683153,0.9999997076072635,3.388402860220114e-08,5.8900955931595126e-08,0.9999999410990441,0.9999999661159713,2,2,1,1,True,True,True,True,True,0.01
417,1.4713407417356082e-20,3.2779080140081964e-20,1.0,1.0,9.534432293757963e-20,2.1004818604450207e-19,1.3943743509867773e-15,2.426242918334752e-15,0.9999999999999977,0.9999999999999987,1,1,1,1,True,True,True,True,True,0.01
21045,2.1813683089603906e-17,4.4337969396001343e-17,3.191940272953956e-19,7.038434778770255e-19,1.0,1.0,1.0,1.0,2.057818204449719e-18,3.832215935262384e-18,2,2,0,0,True,True,True,True,True,0.01
54264,0.9999984237179514,0.9999993455817756,6.544130775146796e-07,1.5762708437673954e-06,5.146882529781424e-12,1.1204459210680053e-11,4.090729421640593e-08,9.183008498444179e-08,0.999999908169915,0.9999999590927059,0,1,1,0,False,False,False,False,False,0.01
36409,0.00010518645081104086,0.00018278138196090043,0.9998162136888223,0.9998942504053777,5.631095093276319e-07,1.0050116587891542e-06,6.266233410475907e-05,9.437838498502843e-05,0.9999056216150151,0.9999373376658953,1,1,1,1,True,True,True,True,True,0.01
56991,0.9999999999855474,0.9999999999949938,5.0031038749395994e-12,1.4444020999065834e-11,3.180110724693039e-15,8.582111967719427e-15,3.7684195742918777e-13,1.0582553228487594e-12,0.9999999999989418,0.9999999999996232,0,0,1,1,True,True,True,True,True,0.01
29497,0.9999999999999976,0.9999999999999989,9.793276351610372e-19,1.865804853574142e-18,1.1007502402148237e-15,2.3090842125726356e-15,0.9999999999999988,0.9999999999999996,5.477622588514392e-16,1.1653236388118829e-15,0,0,0,0,True,True,True,True,True,0.01
35612,0.9988304563190389,0.9993045569822456,7.318488420613328e-06,1.3368445717008552e-05,0.0006881208805508492,0.0011561834147062768,0.9480854399060218,0.9664489162872149,0.033551083712785285,0.05191456009397834,0,0,0,0,True,True,True,True,True,0.01
32299,3.167276295615452e-27,7.361201640577306e-27,1.0,1.0,7.41183494314364e-36,1.6114555935162928e-35,4.359164637898167e-23,7.689998562572446e-23,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
20483,0.9999999999999946,0.9999999999999964,5.214607244948811e-19,8.856287227365463e-19,3.4621269391425787e-15,5.41471780370048e-15,0.9999999999999742,0.9999999999999838,1.61821219193971e-14,2.5860868916050424e-14,0,0,0,0,True,True,True,True,True,0.01
38162,0.9999999999997765,0.9999999999999061,2.9450757795343467e-20,7.591510525058071e-20,9.396437200470692e-14,2.2343352093880532e-13,0.9999999999999003,0.9999999999999574,4.2476442647780045e-14,9.965695466048511e-14,0,0,0,0,True,True,True,True,True,0.01
10638,0.9999999984461823,0.9999999992766226,6.971484711757454e-10,1.504181076520305e-09,2.6228928746293607e-11,4.963677057728544e-11,7.87723814340194e-18,1.6943668322559197e-17,1.0,1.0,0,0,1,1,True,True,True,True,True,0.01
3391,1.0,1.0,5.4360757178113076e-17,1.2053721060764582e-16,2.086738448520171e-18,4.106143831625704e-18,0.9999999999168157,0.9999999999564424,4.3557543888551074e-11,8.318430707846735e-11,0,0,0,0,True,True,True,True,True,0.01
57055,2.835978759957792e-10,6.600183112430442e-10,0.9999999993321579,0.9999999997130367,3.365361273818529e-12,7.82374509350635e-12,2.193135568469618e-09,4.013563402665619e-09,0.9999999959864366,0.9999999978068645,1,1,1,1,True,True,True,True,True,0.01
10051,3.484958802377886e-24,1.0414648941007376e-23,1.0,1.0,1.5996265351592926e-27,4.277109338746115e-27,1.6925595758377266e-24,3.82632741472736e-24,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
46791,1.18925958719735e-19,2.4702824379634478e-19,2.437415934402241e-20,4.7925503168340706e-20,1.0,1.0,1.0,1.0,4.611086073128426e-19,8.765624533420978e-19,2,2,0,0,True,True,True,True,True,0.01
8201,1.0,1.0,7.953967463345767e-20,2.6521019615130786e-19,2.2739863427917285e-30,6.977237639992886e-30,0.9999999999998445,0.9999999999999392,6.094944345171734e-14,1.555460333590661e-13,0,0,0,0,True,True,True,True,True,0.01
35657,0.9999999999985721,0.9999999999994071,5.907296299227502e-13,1.4229613152038442e-12,2.1888848914085716e-15,4.819405540413362e-15,2.633000156131242e-11,5.971930474326632e-11,0.9999999999402808,0.99999999997367,0,0,1,1,True,True,True,True,True,0.01
45303,1.0,1.0,7.046773264759453e-22,1.747324682076214e-21,8.928187861929165e-23,1.9726703065271355e-22,1.0,1.0,2.162345470350205e-20,4.7007503248680236e-20,0,0,0,0,True,True,True,True,True,0.01
38126,0.9999999999272131,0.9999999999692422,3.7686890154241767e-23,9.924917532241113e-23,3.075780557419396e-11,7.278669319059775e-11,0.9999999997443506,0.9999999998863034,1.1369658880543042e-10,2.5564922058173263e-10,0,0,0,0,True,True,True,True,True,0.01
34619,0.999999999999699,0.9999999999997926,1.659830690836645e-20,2.6448705121268596e-20,2.074329225692235e-13,3.0107359258238257e-13,0.9999999999997418,0.9999999999998237,1.7636036719914796e-13,2.581651536129098e-13,0,0,0,0,True,True,True,True,True,0.01
40599,2.5580952951640365e-13,6.723036685184399e-13,0.999999999997148,0.999999999998896,8.483135821283133e-13,2.1799483414724994e-12,8.966709050243535e-08,1.8354130782164355e-07,0.9999998164586922,0.9999999103329094,1,1,1,1,True,True,True,True,True,0.01
59281,1.0,1.0,3.405983133540914e-22,1.0083971762549916e-21,5.843938005438364e-23,1.3663959703270399e-22,1.0,1.0,2.8969587168776334e-22,6.616771505616514e-22,0,0,0,0,True,True,True,True,True,0.01
19988,4.40158864572441e-08,9.328621887321412e-08,9.403233918305483e-06,2.0365700922485813e-05,0.9999795410141692,0.9999905527497593,0.9999999867048368,0.9999999929344088,7.06559122468863e-09,1.329516313706685e-08,2,2,0,0,True,True,True,True,True,0.01
37101,0.9999999279820281,0.9999999679733867,1.3496009512239663e-08,3.297567484139633e-08,1.853060348666274e-08,3.904229812344021e-08,1.045922802086429e-06,2.1198454273417826e-06,0.9999978801545726,0.999998954077198,0,0,1,1,True,True,True,True,True,0.01
54670,1.293657103187305e-20,4.542970808938371e-20,0.9999999999999255,0.9999999999999749,2.5143775545370706e-14,7.426066415030482e-14,1.3540988185696754e-12,3.2335784562121167e-12,0.9999999999967663,0.999999999998646,1,1,1,1,True,True,True,True,True,0.01
23863,2.7989783909065014e-10,4.454371399978373e-10,1.000033939008438e-06,1.7516581442976252e-06,0.9999982478964188,0.999998999686163,0.003978255368482397,0.006007770514760365,0.9939922294852395,0.9960217446315175,2,2,1,1,True,True,True,True,True,0.01
43968,2.27033045348171e-14,5.225399111000383e-14,1.0296340028070552e-13,2.5035594583086703e-13,0.9999999999996972,0.9999999999998743,0.9999999999959549,0.9999999999981177,1.882304342390973e-12,4.0450569058415264e-12,2,2,0,0,True,True,True,True,True,0.01
19982,1.0,1.0,8.802511448895405e-29,3.4364516745724395e-28,5.384163458726549e-33,1.6855843640476612e-32,1.0,1.0,1.0664786416158775e-31,3.0088446371885043e-31,0,0,0,0,True,True,True,True,True,0.01
26228,4.279027022670035e-21,6.428416127046729e-21,0.9999999997095779,0.9999999998048303,1.9516975714681904e-10,2.9042206584491553e-10,2.0029471492657872e-13,2.8030309886128855e-13,0.9999999999997196,0.9999999999997997,1,1,1,1,True,True,True,True,True,0.01
31874,0.9999999999999997,1.0,4.356050127934034e-22,8.705105303884524e-22,1.0059556375684847e-16,1.8305799714050361e-16,1.0,1.0,5.272003324467616e-19,9.75442933464402e-19,0,0,0,0,True,True,True,True,True,0.01
29607,4.610157416499551e-13,9.310319880300542e-13,1.4266025725565458e-20,3.309107982113168e-20,0.999999999999069,0.999999999999539,3.884382467260335e-09,7.719867413430088e-09,0.9999999922801327,0.9999999961156174,2,2,1,1,True,True,True,True,True,0.01
48325,1.3268467463282553e-10,2.507811743084822e-10,0.9999999995468759,0.9999999997585749,1.0874041879972951e-10,2.02342886986131e-10,5.327043378639946e-14,8.870291637679351e-14,0.9999999999999113,0.9999999999999467,1,1,1,1,True,True,True,True,True,0.01
30990,3.0234008008279737e-12,6.815449498282837e-12,2.7817485277419425e-16,7.412807842939358e-16,0.9999999999931839,0.9999999999969762,2.3376381617217305e-14,5.19371875916113e-14,0.9999999999999482,0.9999999999999765,2,2,1,1,True,True,True,True,True,0.01
2171,1.0,1.0,6.005063858229389e-30,1.70570769708309e-29,3.1803300648281827e-19,7.601751278946769e-19,1.0,1.0,2.6459352594863703e-27,6.451225675177962e-27,0,0,0,0,True,True,True,True,True,0.01
32645,9.046753669458927e-10,1.76134622788319e-09,2.8928932308095738e-18,6.3387837713929205e-18,0.9999999982386537,0.9999999990953246,6.958901419807605e-09,1.2875642537251947e-08,0.9999999871243574,0.9999999930410985,2,2,1,1,True,True,True,True,True,0.01
43363,3.7471497913813613e-22,7.920293605992943e-22,2.8151860228554397e-21,6.056175520624497e-21,1.0,1.0,1.0,1.0,1.724345436484863e-19,3.32661871066738e-19,2,2,0,0,True,True,True,True,True,0.01
52699,1.11236332477211e-05,2.1551909254134706e-05,4.486380775565139e-10,1.014468046886129e-09,0.9999784470762916,0.9999888759181095,0.9999999647555653,0.9999999835249456,1.647505454615175e-08,3.524443484316784e-08,2,2,0,0,True,True,True,True,True,0.01
22469,2.418970494062552e-15,4.20363983664699e-15,5.9480364096332124e-18,1.0676498430087244e-17,0.9999999999999957,0.9999999999999976,1.0,1.0,1.6207414211876178e-19,2.8139196698923403e-19,2,2,0,0,True,True,True,True,True,0.01
48196,0.99999999999999,0.9999999999999942,1.0936510653702228e-17,2.025007891832265e-17,5.820405302784759e-15,1.0022021749230203e-14,0.9999999999999973,0.9999999999999984,1.566342373033107e-15,2.7209101075216513e-15,0,0,0,0,True,True,True,True,True,0.01
2849,1.040910163407746e-23,2.3424614137463664e-23,1.0,1.0,1.19592122702506e-18,2.7625134393139934e-18,1.0,1.0,2.741732702285894e-26,5.75863574583803e-26,1,1,0,0,True,True,True,True,True,0.01
12242,1.1171498494424312e-09,1.8849586727875037e-09,8.794734863975065e-15,1.578688149988509e-14,0.9999999981150256,0.9999999988828412,0.9999999999999768,0.9999999999999853,1.4713495780993908e-14,2.3250331431656312e-14,2,2,0,0,True,True,True,True,True,0.01
18880,0.9999996954880161,0.9999998573180336,4.197578996949143e-08,9.686917333653671e-08,1.0070617119893319e-07,2.0764282538580543e-07,1.7820503093994655e-14,4.2367061453544255e-14,0.9999999999999577,0.9999999999999822,0,0,1,1,True,True,True,True,True,0.01
46104,1.690532320285126e-18,2.8744351236533084e-18,0.9997755186702323,0.9998688941288418,0.00013110587115823687,0.0002244813297678405,0.5026703484673902,0.6065105189478972,0.39348948105210274,0.4973296515326098,1,1,0,0,True,True,True,True,True,0.01
48464,0.9999999999999707,0.9999999999999853,1.4306392764498542e-17,3.4721061694215354e-17,1.4568028492002395e-14,2.9218940560268865e-14,4.804306593474502e-19,1.0745726718956643e-18,1.0,1.0,0,0,1,1,True,True,True,True,True,0.01
50522,8.45855319865097e-10,1.5977776048919816e-09,1.610739229888253e-10,3.893261278522721e-10,0.9999999980128963,0.9999999989930708,0.6778245041630611,0.8053515256733504,0.19464847432664945,0.32217549583693894,2,2,0,1,True,False,True,False,False,0.01
55632,4.1127548237450857e-10,7.396877114984787e-10,9.80701263817363e-16,1.9054406445179495e-15,0.9999999992603104,0.9999999995887237,0.9999999999999986,0.9999999999999991,8.088322721677565e-16,1.4109073063961428e-15,2,2,0,0,True,True,True,True,True,0.01
30918,8.603412708178043e-28,1.8459186915234322e-27,1.0,1.0,2.5796955003362663e-18,4.893910650795624e-18,2.8752865452006838e-18,4.582003745243852e-18,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
31556,0.9999999999392726,0.9999999999724571,2.701666793295139e-11,5.96045097589301e-11,5.260006968106031e-13,1.1230790344142219e-12,2.483050519561667e-12,6.104393833675404e-12,0.9999999999938957,0.9999999999975171,0,0,1,1,True,True,True,True,True,0.01
44886,0.9999999999999876,0.9999999999999933,6.734012387636273e-15,1.2407478953852824e-14,7.36807611956824e-19,1.2117119532859034e-18,7.90876705207397e-20,1.3699640471591612e-19,1.0,1.0,0,0,1,1,True,True,True,True,True,0.01
29774,3.2284494807996015e-26,7.449451788591108e-26,0.9999999996760757,0.9999999998532303,1.4676986654412332e-10,3.2392433076574214e-10,1.0,1.0,1.6011342300776475e-18,3.3291940585325823e-18,1,1,0,0,True,True,True,True,True,0.01
21569,1.172928844613638e-13,2.1278637328935353e-13,7.828671742837032e-15,1.5262283629649572e-14,0.999999999999772,0.9999999999998748,0.999999999969573,0.9999999999839337,1.6066405152860988e-11,3.0427075492530275e-11,2,2,0,0,True,True,True,True,True,0.01
18370,1.0,1.0,1.6068906554055323e-22,5.548495343196068e-22,7.169023481023903e-35,2.109121879841793e-34,1.0,1.0,1.81980032695287e-23,4.687663342746042e-23,0,0,0,0,True,True,True,True,True,0.01
7372,0.9999999999483445,0.9999999999727529,2.5354017651459986e-12,4.781649049461045e-12,2.47116213231892e-11,4.6873663776013647e-11,0.9999999968976688,0.9999999984046739,1.5953261777270535e-09,3.1023312950923295e-09,0,0,0,0,True,True,True,True,True,0.01
27508,2.213928835788441e-14,3.9205658009189185e-14,2.5117793966267098e-18,5.163229384883267e-18,0.9999999999999609,0.9999999999999778,1.0,1.0,2.3286084517467972e-17,4.101286118448762e-17,2,2,0,0,True,True,True,True,True,0.01
30168,1.3478068514673766e-16,4.949469637936733e-16,0.9999999999999996,1.0,1.4612881841346094e-20,5.091079447820685e-20,1.0,1.0,2.3771378365500482e-18,7.201918432399088e-18,1,1,0,0,True,True,True,True,True,0.01
18675,3.730307727166596e-33,1.0203630550668368e-32,1.0,1.0,8.559103778013794e-40,2.2533606839462705e-39,3.295567248144541e-27,6.549702518227151e-27,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
10115,1.5954073607649868e-14,3.1011747461001074e-14,1.6103907441088665e-14,3.362692279145713e-14,0.9999999999999355,0.999999999999968,0.9999999999988057,0.9999999999993496,6.50390662012388e-13,1.1941191761138022e-12,2,2,0,0,True,True,True,True,True,0.01
56344,7.62613309265397e-16,1.278864414793483e-15,0.9999999999993173,0.9999999999995608,4.383903984970654e-13,6.81398487536137e-13,2.755440903858332e-12,4.020732374518299e-12,0.9999999999959794,0.9999999999972444,1,1,1,1,True,True,True,True,True,0.01
11191,8.450535451014595e-14,1.2723497964662403e-13,3.679144523000927e-08,5.4908378297696525e-08,0.9999999450914944,0.9999999632084702,0.9999999999972681,0.9999999999980484,1.951565506748319e-12,2.7320021540583695e-12,2,2,0,0,True,True,True,True,True,0.01
50440,4.683305632710411e-12,9.273490671243831e-12,3.1230577468903567e-13,7.663437124027583e-13,0.9999999999899603,0.9999999999950044,4.2257009926155814e-10,9.237897033047692e-10,0.9999999990762103,0.99999999957743,2,2,1,1,True,True,True,True,True,0.01
18782,9.1055774276409e-20,2.258771580306168e-19,1.0,1.0,1.4905211751837689e-19,3.627485220494935e-19,1.1310870148109752e-17,2.2747714223396315e-17,1.0,1.0,1,1,1,1,True,True,True,True,True,0.01
48385,1.7999013374371389e-06,3.0775788267177406e-06,0.9999969224048912,0.9999982000900389,8.623559175378944e-12,1.6282020602871723e-11,9.900292520709166e-06,1.5609541732237793e-05,0.9999843904582678,0.9999900997074792,1,1,1,1,True,True,True,True,True,0.01
21620,1.0,1.0,2.586533041288169e-21,8.880058153779094e-21,5.795067731572062e-19,1.92155092426529e-18,0.9999999999999379,0.9999999999999805,1.9424796140723545e-14,6.188735249757728e-14,0,0,0,0,True,True,True,True,True,0.01
55834,1.0216987524154641e-10,1.8475306486749884e-10,8.232140280073723e-11,1.726314916458378e-10,0.9999999996426153,0.9999999998155087,7.704531415581923e-08,1.3447759766912092e-07,0.9999998655224023,0.9999999229546858,2,2,1,1,True,True,True,True,True,0.01
6370,5.073114285960329e-19,9.890253647354983e-19,0.9999999991202496,0.9999999995301052,4.698947493805395e-10,8.79750349959335e-10,5.492887821032888e-14,9.449810689273533e-14,0.9999999999999054,0.9999999999999449,1,1,1,1,True,True,True,True,True,0.01
11608,0.9999999999999903,0.9999999999999956,4.39501294932714e-15,9.64500320730223e-15,1.6112750711117965e-18,3.1186988928252075e-18,1.2755387020871031e-18,2.8993507905672467e-18,1.0,1.0,0,0,1,1,True,True,True,True,True,0.01
45008,1.5610982296548175e-11,2.5284109291631368e-11,0.9999998378974244,0.9999998945783384,1.0540605053602298e-07,1.6207729155844588e-07,3.894665956750217e-13,5.462792191619776e-13,0.9999999999994537,0.9999999999996105,1,1,1,1,True,True,True,True,True,0.01
5473,1.3381649018975194e-14,2.4872398901752492e-14,6.10320758503633e-25,1.3326308281446436e-24,0.9999999999999751,0.9999999999999867,2.9097380464592457e-14,5.5891410699200755e-14,0.9999999999999442,0.9999999999999709,2,2,1,1,True,True,True,True,True,0.01
12312,5.287858427644767e-19,1.6453070423124077e-18,0.999999999999296,0.9999999999997764,2.235569584985451e-13,7.041183306286067e-13,8.091329319075535e-14,1.8555588137260594e-13,0.9999999999998146,0.9999999999999192,1,1,1,1,True,True,True,True,True,0.01
19205,5.315849631294452e-16,1.3161084854753819e-15,0.9999999999999982,0.9999999999999993,1.5743887799408965e-16,3.429538970350078e-16,5.297108963974557e-15,9.495901560553233e-15,0.9999999999999907,0.9999999999999947,1,1,1,1,True,True,True,True,True,0.01
37644,4.260369912809827e-20,8.434043803483545e-20,1.2012991398054996e-19,2.4404562919784356e-19,1.0,1.0,1.0,1.0,3.7173716668590455e-19,6.84785959266422e-19,2,2,0,0,True,True,True,True,True,0.01
170,2.735471693016747e-14,3.908713487268969e-14,6.361434091229101e-17,1.0010764025567588e-16,0.9999999999999607,0.9999999999999725,6.69233706734978e-14,9.384697242687383e-14,0.9999999999999061,0.9999999999999329,2,2,1,1,True,True,True,True,True,0.01
46987,1.3558029023582156e-12,2.108264799226218e-12,1.4244871471027334e-12,2.5508223910186947e-12,0.9999999999953408,0.9999999999972196,1.9076398122978744e-08,3.117648101584005e-08,0.9999999688235189,0.9999999809236019,2,2,1,1,True,True,True,True,True,0.01
51508,0.9999380910944781,0.999974151115519,2.5848880271820897e-05,6.190889543665689e-05,4.209058979550338e-12,1.0085769911020351e-11,0.7843691969712911,0.8972328753655813,0.10276712463441887,0.2156308030287089,0,1,0,0,False,True,False,True,False,0.01
51774,0.9999999998699747,0.9999999999373075,6.144192076414888e-21,1.3079878631152886e-20,6.269264656161575e-11,1.3002521616939273e-10,1.0,1.0,2.388745225755898e-18,4.526525412486863e-18,0,0,0,0,True,True,True,True,True,0.01
59768,0.9999999969232626,0.9999999984808716,1.2763726801856408e-09,2.630953266461509e-09,2.4275575849781967e-10,4.4578419369295683e-10,8.291226058809523e-16,1.7725872027752963e-15,0.9999999999999982,0.9999999999999991,0,0,1,1,True,True,True,True,True,0.01
27628,1.0,1.0,4.658938990201264e-31,1.2046924565762207e-30,7.2196486369166e-30,1.892221988040445e-29,1.0,1.0,8.066416799883946e-24,2.1616771845483701e-23,0,0,0,0,True,True,True,True,True,0.01
42935,3.6473589865540284e-13,7.877446348029201e-13,0.9999032742269989,0.9999494237667766,5.057623285859223e-05,9.672577221349094e-05,0.0023835332891736496,0.004111327825650074,0.99588867217435,0.9976164667108263,1,1,1,1,True,True,True,True,True,0.01
2783,0.9999999999997462,0.9999999999999165,1.9740449389976235e-23,7.548054865178991e-23,8.362120623621843e-14,2.5380226465214824e-13,0.999999999999988,0.9999999999999956,4.410123585584773e-15,1.2004641367297331e-14,0,0,0,0,True,True,True,True,True,0.01
13739,4.3868928781558143e-13,6.622049103527146e-13,1.1076736896548168e-09,1.881302418507425e-09,0.9999999981180353,0.9999999988918877,1.4324496752820114e-08,2.1534278610144386e-08,0.9999999784657215,0.9999999856755033,2,2,1,1,True,True,True,True,True,0.01
50297,7.650176737386006e-17,1.4586885456971054e-16,0.999999999991494,0.999999999995465,4.534810467816677e-12,8.505763720321222e-12,1.539489629960787e-11,2.5514480597178858e-11,0.9999999999744856,0.9999999999846052,1,1,1,1,True,True,True,True,True,0.01
33802,5.577036270065047e-13,1.0354171315469546e-12,5.7437867281601365e-15,1.1424086533242702e-14,0.9999999999989532,0.9999999999994365,1.0,1.0,2.928815736572191e-20,5.3407253404379657e-20,2,2,0,0,True,True,True,True,True,0.01
